/data/gruan/gnss_processing/data/netr9_laud/rinex_211/LAUD0320.13S:SUM 13  2  1 00:00 13  2  1 23:59 24.00  30  25307  22752  90  0.61  0.45   2844
/data/gruan/gnss_processing/data/netr9_laud/rinex_211/LAUD0330.13S:SUM 13  2  2 00:00 13  2  2 23:59 24.00  30  25297  23620  93  0.61  0.44   3937
/data/gruan/gnss_processing/data/netr9_laud/rinex_211/LAUD0340.13S:SUM 13  2  3 00:00 13  2  3 23:59 24.00  30  25302  23648  93  0.59  0.42   7883
/data/gruan/gnss_processing/data/netr9_laud/rinex_211/LAUD0350.13S:SUM 13  2  4 00:00 13  2  4 23:59 24.00  30  25306  24405  96  0.61  0.45   4068
/data/gruan/gnss_processing/data/netr9_laud/rinex_211/LAUD0360.13S:SUM 13  2  5 00:00 13  2  5 23:59 24.00  30  25308  22600  89  0.60  0.43    209
/data/gruan/gnss_processing/data/netr9_laud/rinex_211/LAUD0370.13S:SUM 13  2  6 00:00 13  2  6 23:59 24.00  30  25309  23785  94  0.62  0.43   4757
/data/gruan/gnss_processing/data/netr9_laud/rinex_211/LAUD0380.13S:SUM 13  2  7 00:00 13  2  7 23:59 24.00  30  25305  24176  96  0.61  0.43   6044
/data/gruan/gnss_processing/data/netr9_laud/rinex_211/LAUD0390.13S:SUM 13  2  8 00:00 13  2  8 23:59 24.00  30  24553  22254  91  0.65  0.46   4451
/data/gruan/gnss_processing/data/netr9_laud/rinex_211/LAUD0400.13S:SUM 13  2  9 00:00 13  2  9 23:59 24.00  30  25308  24101  95  0.64  0.44   6025
/data/gruan/gnss_processing/data/netr9_laud/rinex_211/LAUD0410.13S:SUM 13  2 10 00:00 13  2 10 23:59 24.00  30  25318  23886  94  0.62  0.44   5972
/data/gruan/gnss_processing/data/netr9_laud/rinex_211/LAUD0420.13S:SUM 13  2 11 00:00 13  2 11 23:59 24.00  30  25316  23812  94  0.60  0.44   4762
/data/gruan/gnss_processing/data/netr9_laud/rinex_211/LAUD0430.13S:SUM 13  2 12 00:00 13  2 12 23:59 24.00  30  25327  23465  93  0.60  0.42   5866
/data/gruan/gnss_processing/data/netr9_laud/rinex_211/LAUD0440.13S:SUM 13  2 13 00:00 13  2 13 23:59 24.00  30  24564  21569  88  0.60  0.42   4314
/data/gruan/gnss_processing/data/netr9_laud/rinex_211/LAUD0450.13S:SUM 13  2 14 00:00 13  2 14 23:59 24.00  30  25338  23979  95  0.61  0.44   4796
/data/gruan/gnss_processing/data/netr9_laud/rinex_211/LAUD0460.13S:SUM 13  2 15 00:00 13  2 15 23:59 24.00  30  23822  22884  96  0.61  0.43   7628
/data/gruan/gnss_processing/data/netr9_laud/rinex_211/LAUD0470.13S:SUM 13  2 16 00:00 13  2 16 23:59 24.00  30  23818  22545  95  0.62  0.43   5636
/data/gruan/gnss_processing/data/netr9_laud/rinex_211/LAUD0480.13S:SUM 13  2 17 00:00 13  2 17 23:59 24.00  30  24595  23808  97  0.61  0.45   4762
/data/gruan/gnss_processing/data/netr9_laud/rinex_211/LAUD0490.13S:SUM 13  2 18 00:00 13  2 18 23:59 24.00  30  24602  23449  95  0.60  0.43   4690
/data/gruan/gnss_processing/data/netr9_laud/rinex_211/LAUD0500.13S:SUM 13  2 19 00:00 13  2 19 23:59 24.00  30  24598  24047  98  0.63  0.45   4008
/data/gruan/gnss_processing/data/netr9_laud/rinex_211/LAUD0510.13S:SUM 13  2 20 00:00 13  2 20 23:59 24.00  30  24591  23019  94  0.61  0.44   3837
/data/gruan/gnss_processing/data/netr9_laud/rinex_211/LAUD0520.13S:SUM 13  2 21 00:00 13  2 21 23:59 24.00  30  23819  21814  92  0.59  0.43   3636
/data/gruan/gnss_processing/data/netr9_laud/rinex_211/LAUD0530.13S:SUM 13  2 22 00:00 13  2 22 23:59 24.00  30  24596  23749  97  0.61  0.44   5937
/data/gruan/gnss_processing/data/netr9_laud/rinex_211/LAUD0540.13S:SUM 13  2 23 00:00 13  2 23 23:59 24.00  30  24598  24305  99  0.63  0.44   4861
/data/gruan/gnss_processing/data/netr9_laud/rinex_211/LAUD0550.13S:SUM 13  2 24 00:00 13  2 24 23:59 24.00  30  23827  23279  98  0.61  0.44   5820
/data/gruan/gnss_processing/data/netr9_laud/rinex_211/LAUD0560.13S:SUM 13  2 25 00:00 13  2 25 23:59 24.00  30  23829  23492  99  0.62  0.44   3356
/data/gruan/gnss_processing/data/netr9_laud/rinex_211/LAUD0570.13S:SUM 13  2 26 00:00 13  2 26 23:59 24.00  30  24602  22649  92  0.62  0.44   3775
/data/gruan/gnss_processing/data/netr9_laud/rinex_211/LAUD0580.13S:SUM 13  2 27 00:00 13  2 27 23:59 24.00  30  23827  23346  98  0.64  0.45   2918
/data/gruan/gnss_processing/data/netr9_laud/rinex_211/LAUD0590.13S:SUM 13  2 28 00:00 13  2 28 23:59 24.00  30  24609  23617  96  0.62  0.47   3936
/data/gruan/gnss_processing/data/netr9_laud/rinex_211/LAUD0600.13S:SUM 13  3  1 00:00 13  3  1 23:59 24.00  30  24608  23329  95  0.61  0.45   3888
/data/gruan/gnss_processing/data/netr9_laud/rinex_211/LAUD0610.13S:SUM 13  3  2 00:00 13  3  2 23:59 24.00  30  24607  23934  97  0.62  0.45   2659
/data/gruan/gnss_processing/data/netr9_laud/rinex_211/LAUD0620.13S:SUM 13  3  3 00:00 13  3  3 23:59 24.00  30  24607  24313  99  0.62  0.43   3039
/data/gruan/gnss_processing/data/netr9_laud/rinex_211/LAUD0630.13S:SUM 13  3  4 00:00 13  3  4 23:59 24.00  30  23831  23195  97  0.61  0.44   3866
/data/gruan/gnss_processing/data/netr9_laud/rinex_211/LAUD0640.13S:SUM 13  3  5 00:00 13  3  5 23:59 24.00  30  23847  23521  99  0.64  0.45   2940
/data/gruan/gnss_processing/data/netr9_laud/rinex_211/LAUD0650.13S:SUM 13  3  6 00:00 13  3  6 23:59 24.00  30  23845  22973  96  0.61  0.45   3282
/data/gruan/gnss_processing/data/netr9_laud/rinex_211/LAUD0660.13S:SUM 13  3  7 00:00 13  3  7 23:59 24.00  30  24614  23918  97  0.68  0.46   2392
/data/gruan/gnss_processing/data/netr9_laud/rinex_211/LAUD0670.13S:SUM 13  3  8 00:00 13  3  8 23:59 24.00  30  23846  22931  96  0.60  0.45   5733
/data/gruan/gnss_processing/data/netr9_laud/rinex_211/LAUD0680.13S:SUM 13  3  9 00:00 13  3  9 23:59 24.00  30  24616  23282  95  0.61  0.44   4656
/data/gruan/gnss_processing/data/netr9_laud/rinex_211/LAUD0690.13S:SUM 13  3 10 00:00 13  3 10 23:59 24.00  30  23848  23240  97  0.61  0.44   3873
/data/gruan/gnss_processing/data/netr9_laud/rinex_211/LAUD0700.13S:SUM 13  3 11 00:00 13  3 11 23:59 24.00  30  24623  24328  99  0.62  0.45   4055
/data/gruan/gnss_processing/data/netr9_laud/rinex_211/LAUD0710.13S:SUM 13  3 12 00:00 13  3 12 23:59 24.00  30  23848  23296  98  0.62  0.47   4659
/data/gruan/gnss_processing/data/netr9_laud/rinex_211/LAUD0720.13S:SUM 13  3 13 00:00 13  3 13 23:59 24.00  30  23857  23535  99  0.66  0.45   4707
/data/gruan/gnss_processing/data/netr9_laud/rinex_211/LAUD0730.13S:SUM 13  3 14 00:00 13  3 14 23:59 24.00  30  23846  22975  96  0.64  0.45   2553
/data/gruan/gnss_processing/data/netr9_laud/rinex_211/LAUD0740.13S:SUM 13  3 15 00:00 13  3 15 23:59 24.00  30  24614  23858  97  0.61  0.47   5965
/data/gruan/gnss_processing/data/netr9_laud/rinex_211/LAUD0750.13S:SUM 13  3 16 00:00 13  3 16 23:59 24.00  30  23840  23093  97  0.62  0.45   3299
/data/gruan/gnss_processing/data/netr9_laud/rinex_211/LAUD0760.13S:SUM 13  3 17 00:00 13  3 17 23:59 24.00  30  24606  23690  96  0.60  0.44   5923
/data/gruan/gnss_processing/data/netr9_laud/rinex_211/LAUD0770.13S:SUM 13  3 18 00:00 13  3 18 23:59 24.00  30  23832  23273  98  0.60  0.45   7758
/data/gruan/gnss_processing/data/netr9_laud/rinex_211/LAUD0780.13S:SUM 13  3 19 00:00 13  3 19 23:59 24.00  30  24606  24302  99  0.62  0.45  12151
/data/gruan/gnss_processing/data/netr9_laud/rinex_211/LAUD0790.13S:SUM 13  3 20 00:00 13  3 20 23:59 24.00  30  23828  23333  98  0.61  0.45  23333
/data/gruan/gnss_processing/data/netr9_laud/rinex_211/LAUD0800.13S:SUM 13  3 21 00:00 13  3 21 23:59 24.00  30  23835  23390  98  0.61  0.43   7797
/data/gruan/gnss_processing/data/netr9_laud/rinex_211/LAUD0810.13S:SUM 13  3 22 00:00 13  3 22 23:59 24.00  30  23838  23434  98  0.62  0.44   7811
/data/gruan/gnss_processing/data/netr9_laud/rinex_211/LAUD0820.13S:SUM 13  3 23 00:00 13  3 23 23:59 24.00  30  24609  23785  97  0.61  0.45   4757
